date,Country/Territory/Area,Total confirmed cases,Total deaths,Transmission classification,Days since last reported case,Total cases with travel history to China,Total cases with possible or confirmed transmission outside of China,Likely place of exposure: China,Likely place of exposure: Outside reporting country and outside China,Likely place of exposure: In reporting country,Total cases with site of transmission under investigation
2020/03/21,India,195,4,Local transmission,1,,,,,,
2020/03/21,Sri Lanka,59,0,Local transmission,1,,,,,,
2020/03/21,Bangladesh,17,1,Local transmission,1,,,,,,
2020/03/21,Maldives,13,0,Local transmission,5,,,,,,
2020/03/21,Bhutan,2,0,Imported cases only,1,,,,,,
2020/03/21,Nepal,1,0,Imported cases only,57,,,,,,
2020/03/21,Timor-Leste,1,0,Imported cases only,0,,,,,,
2020/03/21,Iran (Islamic Republic of),19644,1433,Local transmission,0,,,,,,
2020/03/21,Pakistan,461,2,Imported cases only,0,,,,,,
2020/03/21,Qatar,460,0,Local transmission,0,,,,,,
2020/03/21,Bahrain,285,1,Local transmission,0,,,,,,
2020/03/21,Saudi Arabia,274,0,Local transmission,0,,,,,,
2020/03/21,Egypt,256,7,Local transmission,0,,,,,,
2020/03/21,Iraq,193,14,Local transmission,0,,,,,,
2020/03/21,Lebanon,163,4,Local transmission,0,,,,,,
2020/03/21,Kuwait,159,0,Local transmission,0,,,,,,
2020/03/21,United Arab Emirates,140,0,Local transmission,1,,,,,,
2020/03/21,Morocco,74,3,Local transmission,0,,,,,,
2020/03/21,Jordan,69,0,Imported cases only,0,,,,,,
2020/03/21,Tunisia,54,1,Local transmission,0,,,,,,
2020/03/21,Oman,48,0,Local transmission,0,,,,,,
2020/03/21,Afghanistan,24,0,Imported cases only,0,,,,,,
2020/03/21,Djibouti,1,0,Under investigation,2,,,,,,
2020/03/21,Somalia,1,0,Imported cases only,4,,,,,,
2020/03/21,Sudan,1,1,Imported cases only,6,,,,,,
2020/03/21,occupied Palestinian territory,48,0,Local transmission,0,,,,,,
2020/03/21,United States of America,15219,201,Local transmission,0,,,,,,
2020/03/21,Canada,846,9,Local transmission,0,,,,,,
2020/03/21,Brazil,621,4,Local transmission,0,,,,,,
2020/03/21,Chile,434,0,Local transmission,0,,,,,,
2020/03/21,Ecuador,367,5,Local transmission,0,,,,,,
2020/03/21,Peru,234,2,Local transmission,1,,,,,,
2020/03/21,Mexico,164,1,Imported cases only,0,,,,,,
2020/03/21,Colombia,145,0,Local transmission,0,,,,,,
2020/03/21,Panama,137,1,Local transmission,0,,,,,,
2020/03/21,Argentina,128,3,Local transmission,0,,,,,,
2020/03/21,Costa Rica,113,2,Local transmission,0,,,,,,
2020/03/21,Uruguay,94,0,Imported cases only,0,,,,,,
2020/03/21,Dominican Republic,72,2,Local transmission,0,,,,,,
2020/03/21,Venezuela (Bolivarian Republic of),36,0,Imported cases only,2,,,,,,
2020/03/21,Honduras,24,0,Imported cases only,0,,,,,,
2020/03/21,Bolivia (Plurinational State of),16,0,Local transmission,0,,,,,,
2020/03/21,Cuba,16,1,Imported cases only,0,,,,,,
2020/03/21,Jamaica,16,1,Local transmission,0,,,,,,
2020/03/21,Paraguay,13,0,Local transmission,0,,,,,,
2020/03/21,Guatemala,12,1,Imported cases only,0,,,,,,
2020/03/21,Trinidad and Tobago,9,0,Imported cases only,1,,,,,,
2020/03/21,Barbados,5,0,Imported cases only,0,,,,,,
2020/03/21,Guyana,5,1,Local transmission,2,,,,,,
2020/03/21,Bahamas,4,0,Local transmission,0,,,,,,
2020/03/21,Haiti,2,0,Imported cases only,0,,,,,,
2020/03/21,Saint Lucia,2,0,Imported cases only,5,,,,,,
2020/03/21,Suriname,2,0,Imported cases only,0,,,,,,
2020/03/21,Antigua and Barbuda,1,0,Imported cases only,7,,,,,,
2020/03/21,El Salvador,1,0,Imported cases only,1,,,,,,
2020/03/21,Nicaragua,1,0,Imported cases only,1,,,,,,
2020/03/21,Saint Vincent and the Grenadines,1,0,Imported cases only,7,,,,,,
2020/03/21,Guadeloupe,51,0,Imported cases only,0,,,,,,
2020/03/21,Martinique,32,0,Imported cases only,1,,,,,,
2020/03/21,French Guiana,15,0,Local transmission,1,,,,,,
2020/03/21,Puerto Rico,14,0,Imported cases only,0,,,,,,
2020/03/21,Aruba,5,0,Imported cases only,1,,,,,,
2020/03/21,Saint Martin,4,0,Under investigation,2,,,,,,
2020/03/21,Cayman Islands,3,1,Imported cases only,1,,,,,,
2020/03/21,Curaçao,3,0,Imported cases only,3,,,,,,
2020/03/21,Saint Barthélemy,3,0,Under investigation,5,,,,,,
2020/03/21,United States Virgin Islands,3,0,Imported cases only,2,,,,,,
2020/03/21,Bermuda,2,0,Imported cases only,2,,,,,,
2020/03/21,Montserrat,1,0,Imported cases only,2,,,,,,
2020/03/21,Sint Maarten,1,0,Imported cases only,2,,,,,,
2020/03/21,South Africa,205,0,Local transmission,0,,,,,,
2020/03/21,Algeria,94,10,Local transmission,0,,,,,,
2020/03/21,Burkina Faso,40,1,Imported cases only,1,,,,,,
2020/03/21,Senegal,38,0,Local transmission,1,,,,,,
2020/03/21,Cameroon,22,0,Local transmission,0,,,,,,
2020/03/21,Ghana,16,0,Local transmission,0,,,,,,
2020/03/21,Democratic Republic of the Congo,14,0,Local transmission,1,,,,,,
2020/03/21,Mauritius,12,0,Imported cases only,0,,,,,,
2020/03/21,Nigeria,12,0,Imported cases only,1,,,,,,
2020/03/21,Rwanda,11,0,Local transmission,2,,,,,,
2020/03/21,Côte d’Ivoire,9,0,Imported cases only,2,,,,,,
2020/03/21,Ethiopia,9,0,Imported cases only,1,,,,,,
2020/03/21,Togo,9,0,Imported cases only,1,,,,,,
2020/03/21,Kenya,7,0,Local transmission,2,,,,,,
2020/03/21,Seychelles,6,0,Imported cases only,2,,,,,,
2020/03/21,United Republic of Tanzania,6,0,Imported cases only,1,,,,,,
2020/03/21,Equatorial Guinea,4,0,Imported cases only,1,,,,,,
2020/03/21,Congo,3,0,Imported cases only,2,,,,,,
2020/03/21,Gabon,3,1,Imported cases only,2,,,,,,
2020/03/21,Namibia,3,0,Imported cases only,1,,,,,,
2020/03/21,Benin,2,0,Imported cases only,1,,,,,,
2020/03/21,Guinea,2,0,Imported cases only,1,,,,,,
2020/03/21,Liberia,2,0,Local transmission,2,,,,,,
2020/03/21,Mauritania,2,0,Imported cases only,2,,,,,,
2020/03/21,Zambia,2,0,Imported cases only,2,,,,,,
2020/03/21,Cabo Verde,1,0,Imported cases only,0,,,,,,
2020/03/21,Central African Republic,1,0,Imported cases only,6,,,,,,
2020/03/21,Chad,1,0,Imported cases only,1,,,,,,
2020/03/21,Eswatini,1,0,Imported cases only,6,,,,,,
2020/03/21,Gambia,1,0,Imported cases only,2,,,,,,
2020/03/21,Niger,1,0,Imported cases only,1,,,,,,
2020/03/21,Zimbabwe,1,0,Imported cases only,0,,,,,,
2020/03/21,Réunion,28,0,Imported cases only,0,,,,,,
2020/03/21,Mayotte,4,0,Imported cases only,1,,,,,,
2020/03/21,International conveyance (Diamond Princess),712,7,Local transmission,5,,,,,,
2020/03/22,Republic of Korea,8897,104,Local transmission,0,,,,,,
2020/03/22,Malaysia,1183,3,Local transmission,0,,,,,,
2020/03/22,Australia,1081,7,Local transmission,0,,,,,,
2020/03/22,Japan,1046,36,Local transmission,0,,,,,,
2020/03/22,Singapore,432,2,Local transmission,0,,,,,,
2020/03/22,Philippines,307,19,Local transmission,0,,,,,,
2020/03/22,Viet Nam,94,0,Local transmission,0,,,,,,
2020/03/22,Brunei Darussalam,83,0,Local transmission,0,,,,,,
2020/03/22,New Zealand,66,0,Local transmission,0,,,,,,
2020/03/22,Cambodia,53,0,Local transmission,0,,,,,,
2020/03/22,Mongolia,10,0,Imported cases only,0,,,,,,
2020/03/22,Fiji,2,0,Local transmission,0,,,,,,
2020/03/22,Papua New Guinea,1,0,Imported cases only,1,,,,,,
2020/03/22,French Polynesia,15,0,Imported cases only,0,,,,,,
2020/03/22,Guam,15,0,Local transmission,0,,,,,,
2020/03/22,New Caledonia,4,0,Imported cases only,0,,,,,,
2020/03/22,Italy,53578,4827,Local transmission,0,,,,,,
2020/03/22,Spain,24926,1326,Local transmission,0,,,,,,
2020/03/22,Germany,21463,67,Local transmission,0,,,,,,
2020/03/22,France,14296,562,Local transmission,0,,,,,,
2020/03/22,Switzerland,6077,56,Local transmission,0,,,,,,
2020/03/22,The United Kingdom,5018,233,Local transmission,0,,,,,,
2020/03/22,Netherlands,3631,136,Local transmission,0,,,,,,
2020/03/22,Austria,3024,8,Local transmission,0,,,,,,
2020/03/22,Belgium,2815,67,Local transmission,0,,,,,,
2020/03/22,Norway,1926,7,Local transmission,0,,,,,,
2020/03/22,Sweden,1746,20,Local transmission,0,,,,,,
2020/03/22,Denmark,1326,13,Local transmission,0,,,,,,
2020/03/22,Portugal,1280,12,Local transmission,0,,,,,,
2020/03/22,Czechia,995,0,Local transmission,0,,,,,,
2020/03/22,Turkey,947,21,Local transmission,0,,,,,,
2020/03/22,Israel,883,1,Local transmission,0,,,,,,
2020/03/22,Ireland,785,3,Local transmission,0,,,,,,
2020/03/22,Luxembourg,670,8,Local transmission,0,,,,,,
2020/03/22,Poland,536,5,Local transmission,0,,,,,,
2020/03/22,Greece,530,13,Local transmission,0,,,,,,
2020/03/22,Finland,521,1,Local transmission,0,,,,,,
2020/03/22,Iceland,473,1,Local transmission,0,,,,,,
2020/03/22,Slovenia,383,1,Local transmission,0,,,,,,
2020/03/22,Romania,367,0,Local transmission,0,,,,,,
2020/03/22,Estonia,306,0,Local transmission,0,,,,,,
2020/03/22,Russian Federation,306,0,Local transmission,0,,,,,,
2020/03/22,Croatia,206,0,Local transmission,0,,,,,,
2020/03/22,Slovakia,178,0,Local transmission,0,,,,,,
2020/03/22,Serbia,173,1,Local transmission,0,,,,,,
2020/03/22,Bulgaria,163,3,Local transmission,0,,,,,,
2020/03/22,Armenia,160,0,Local transmission,0,,,,,,
2020/03/22,San Marino,151,20,Local transmission,1,,,,,,
2020/03/22,Hungary,131,4,Local transmission,0,,,,,,
2020/03/22,Latvia,124,0,Imported cases only,0,,,,,,
2020/03/22,Lithuania,105,1,Imported cases only,0,,,,,,
2020/03/22,Bosnia and Herzegovina,92,1,Local transmission,0,,,,,,
2020/03/22,Andorra,88,0,Imported cases only,0,,,,,,
2020/03/22,North Macedonia,85,0,Local transmission,0,,,,,,
2020/03/22,Cyprus,84,0,Local transmission,0,,,,,,
2020/03/22,Republic of Moldova,80,1,Local transmission,0,,,,,,
2020/03/22,Albania,76,2,Local transmission,0,,,,,,
2020/03/22,Belarus,76,0,Local transmission,0,,,,,,
2020/03/22,Malta,73,0,Imported cases only,0,,,,,,
2020/03/22,Kazakhstan,56,0,Imported cases only,0,,,,,,
2020/03/22,Azerbaijan,53,1,Imported cases only,0,,,,,,
2020/03/22,Georgia,49,0,Imported cases only,0,,,,,,
2020/03/22,Ukraine,47,3,Local transmission,0,,,,,,
2020/03/22,Liechtenstein,36,0,Imported cases only,0,,,,,,
2020/03/22,Uzbekistan,33,0,Local transmission,1,,,,,,
2020/03/22,Monaco,18,0,Under investigation,0,,,,,,
2020/03/22,Kyrgyzstan,14,0,Imported cases only,0,,,,,,
2020/03/22,Montenegro,14,0,Imported cases only,1,,,,,,
2020/03/22,Holy See,1,0,Under investigation,15,,,,,,
2020/03/22,Faroe Islands,92,0,Local transmission,0,,,,,,
2020/03/22,Jersey,12,0,Imported cases only,1,,,,,,
2020/03/22,Gibraltar,10,0,Under investigation,2,,,,,,
2020/03/22,Greenland,2,0,Under investigation,3,,,,,,
2020/03/22,Isle of Man,2,0,Imported cases only,0,,,,,,
2020/03/22,Guernsey,1,0,Imported cases only,12,,,,,,
2020/03/22,Indonesia,450,38,Local transmission,0,,,,,,
2020/03/22,Thailand,411,1,Local transmission,0,,,,,,
2020/03/22,India,283,4,Local transmission,0,,,,,,
2020/03/22,Sri Lanka,72,0,Local transmission,0,,,,,,
2020/03/22,Bangladesh,24,2,Local transmission,0,,,,,,
2020/03/22,Maldives,13,0,Local transmission,6,,,,,,
2020/03/22,Bhutan,2,0,Imported cases only,2,,,,,,
2020/03/22,Nepal,1,0,Imported cases only,58,,,,,,
2020/03/22,Timor-Leste,1,0,Imported cases only,1,,,,,,
2020/03/22,Iran (Islamic Republic of),20610,1556,Local transmission,0,,,,,,
2020/03/22,Pakistan,495,3,Local transmission,0,,,,,,
2020/03/22,Qatar,470,0,Local transmission,0,,,,,,
2020/03/22,Saudi Arabia,392,0,Local transmission,0,,,,,,
2020/03/22,Bahrain,306,1,Local transmission,0,,,,,,
2020/03/22,Egypt,285,8,Local transmission,0,,,,,,
2020/03/22,Iraq,214,17,Local transmission,0,,,,,,
2020/03/22,Lebanon,206,4,Local transmission,0,,,,,,
2020/03/22,Kuwait,176,0,Local transmission,0,,,,,,
2020/03/22,United Arab Emirates,153,2,Local transmission,0,,,,,,
2020/03/22,Morocco,86,3,Local transmission,0,,,,,,
2020/03/22,Jordan,84,0,Imported cases only,0,,,,,,
2020/03/22,Tunisia,60,1,Local transmission,0,,,,,,
2020/03/22,Oman,52,0,Local transmission,0,,,,,,
2020/03/22,Afghanistan,24,0,Imported cases only,1,,,,,,
2020/03/22,Sudan,2,1,Imported cases only,0,,,,,,
2020/03/22,Djibouti,1,0,Under investigation,3,,,,,,
2020/03/22,Somalia,1,0,Imported cases only,5,,,,,,
2020/03/22,occupied Palestinian territory,52,0,Local transmission,0,,,,,,
2020/03/22,United States of America,15219,201,Local transmission,1,,,,,,
2020/03/22,Canada,1048,13,Local transmission,0,,,,,,
2020/03/22,Brazil,904,11,Local transmission,0,,,,,,
2020/03/22,Ecuador,506,7,Local transmission,0,,,,,,
2020/03/22,Chile,434,1,Local transmission,1,,,,,,
2020/03/22,Peru,318,2,Local transmission,0,,,,,,
2020/03/22,Colombia,196,0,Local transmission,0,,,,,,
2020/03/22,Mexico,164,1,Imported cases only,1,,,,,,
2020/03/22,Argentina,158,3,Local transmission,0,,,,,,
2020/03/22,Panama,137,1,Local transmission,1,,,,,,
2020/03/22,Costa Rica,113,2,Local transmission,1,,,,,,
2020/03/22,Uruguay,94,0,Imported cases only,1,,,,,,
2020/03/22,Dominican Republic,72,2,Local transmission,1,,,,,,
2020/03/22,Venezuela (Bolivarian Republic of),36,0,Imported cases only,3,,,,,,
2020/03/22,Honduras,24,0,Imported cases only,1,,,,,,
2020/03/22,Bolivia (Plurinational State of),19,0,Local transmission,0,,,,,,
2020/03/22,Paraguay,18,1,Local transmission,0,,,,,,
2020/03/22,Cuba,16,1,Imported cases only,1,,,,,,
2020/03/22,Jamaica,16,1,Local transmission,1,,,,,,
2020/03/22,Guatemala,12,1,Imported cases only,1,,,,,,
2020/03/22,Trinidad and Tobago,9,0,Imported cases only,2,,,,,,
2020/03/22,Barbados,5,0,Imported cases only,1,,,,,,
2020/03/22,Guyana,5,1,Local transmission,3,,,,,,
2020/03/22,Bahamas,4,0,Local transmission,1,,,,,,
2020/03/22,Haiti,2,0,Imported cases only,1,,,,,,
2020/03/22,Nicaragua,2,0,Imported cases only,0,,,,,,
2020/03/22,Saint Lucia,2,0,Imported cases only,6,,,,,,
2020/03/22,Suriname,2,0,Imported cases only,1,,,,,,
2020/03/22,Antigua and Barbuda,1,0,Imported cases only,8,,,,,,
2020/03/22,El Salvador,1,0,Imported cases only,2,,,,,,
2020/03/22,Saint Vincent and the Grenadines,1,0,Imported cases only,8,,,,,,
2020/03/22,Guadeloupe,51,0,Imported cases only,1,,,,,,
2020/03/22,Martinique,32,0,Imported cases only,2,,,,,,
2020/03/22,Puerto Rico,21,1,Imported cases only,0,,,,,,
2020/03/22,French Guiana,15,0,Local transmission,2,,,,,,
2020/03/22,United States Virgin Islands,6,0,Imported cases only,0,,,,,,
2020/03/22,Aruba,5,0,Imported cases only,2,,,,,,
2020/03/22,Saint Martin,4,0,Under investigation,3,,,,,,
2020/03/22,Cayman Islands,3,1,Imported cases only,2,,,,,,
2020/03/22,Curaçao,3,1,Imported cases only,4,,,,,,
2020/03/22,Saint Barthélemy,3,0,Under investigation,6,,,,,,
2020/03/22,Bermuda,2,0,Imported cases only,3,,,,,,
2020/03/22,Montserrat,1,0,Imported cases only,3,,,,,,
2020/03/22,Sint Maarten,1,0,Imported cases only,3,,,,,,
2020/03/22,South Africa,240,0,Local transmission,0,,,,,,
2020/03/22,Algeria,94,15,Local transmission,1,,,,,,
2020/03/22,Burkina Faso,72,3,Local transmission,0,,,,,,
2020/03/22,Senegal,56,0,Local transmission,0,,,,,,
2020/03/22,Cameroon,27,0,Local transmission,0,,,,,,
2020/03/22,Democratic Republic of the Congo,23,1,Local transmission,0,,,,,,
2020/03/22,Nigeria,22,0,Imported cases only,0,,,,,,
2020/03/22,Ghana,19,0,Local transmission,0,,,,,,
2020/03/22,Rwanda,17,0,Local transmission,0,,,,,,
2020/03/22,Togo,15,0,Imported cases only,0,,,,,,
2020/03/22,Mauritius,12,0,Imported cases only,1,,,,,,
2020/03/22,Côte d’Ivoire,9,0,Imported cases only,3,,,,,,
2020/03/22,Ethiopia,9,0,Imported cases only,2,,,,,,
2020/03/22,Kenya,7,0,Local transmission,3,,,,,,
2020/03/22,Seychelles,7,0,Imported cases only,0,,,,,,
2020/03/22,Equatorial Guinea,6,0,Imported cases only,0,,,,,,
2020/03/22,United Republic of Tanzania,6,0,Imported cases only,2,,,,,,
2020/03/22,Congo,4,0,Imported cases only,0,,,,,,
2020/03/22,Cabo Verde,3,0,Imported cases only,0,,,,,,
2020/03/22,Central African Republic,3,0,Imported cases only,0,,,,,,
2020/03/22,Gabon,3,1,Imported cases only,3,,,,,,
2020/03/22,Liberia,3,0,Local transmission,0,,,,,,
2020/03/22,Madagascar,3,0,Under investigation,0,,,,,,
2020/03/22,Namibia,3,0,Imported cases only,2,,,,,,
2020/03/22,Angola,2,0,Imported cases only,0,,,,,,
2020/03/22,Benin,2,0,Imported cases only,2,,,,,,
2020/03/22,Guinea,2,0,Imported cases only,2,,,,,,
2020/03/22,Mauritania,2,0,Imported cases only,3,,,,,,
2020/03/22,Zambia,2,0,Imported cases only,3,,,,,,
2020/03/22,Zimbabwe,2,0,Imported cases only,0,,,,,,
2020/03/22,Chad,1,0,Imported cases only,2,,,,,,
2020/03/22,Eritrea,1,0,Imported cases only,0,,,,,,
2020/03/22,Eswatini,1,0,Imported cases only,7,,,,,,
2020/03/22,Gambia,1,0,Imported cases only,3,,,,,,
2020/03/22,Niger,1,0,Imported cases only,2,,,,,,
2020/03/22,Uganda,1,0,Imported cases only,0,,,,,,
2020/03/22,Réunion,47,0,Imported cases only,0,,,,,,
2020/03/22,Mayotte,11,0,Imported cases only,0,,,,,,
2020/03/22,International conveyance (Diamond Princess),712,7,Local transmission,6,,,,,,
2020/03/23,Republic of Korea,8961,111,Local transmission,0,,,,,,
2020/03/23,Australia,1396,7,Local transmission,0,,,,,,
2020/03/23,Malaysia,1306,10,Local transmission,0,,,,,,
2020/03/23,Japan,1089,41,Local transmission,0,,,,,,
2020/03/23,Singapore,455,2,Local transmission,0,,,,,,
2020/03/23,Philippines,380,25,Local transmission,0,,,,,,
2020/03/23,Viet Nam,113,0,Local transmission,0,,,,,,
2020/03/23,New Zealand,102,0,Local transmission,0,,,,,,
2020/03/23,Brunei Darussalam,88,0,Local transmission,0,,,,,,
2020/03/23,Cambodia,84,0,Local transmission,0,,,,,,
2020/03/23,Mongolia,10,0,Imported cases only,1,,,,,,
2020/03/23,Fiji,2,0,Local transmission,1,,,,,,
2020/03/23,Papua New Guinea,1,0,Imported cases only,2,,,,,,
2020/03/23,Guam,27,1,Local transmission,0,,,,,,
2020/03/23,French Polynesia,17,0,Local transmission,0,,,,,,
2020/03/23,New Caledonia,5,0,Imported cases only,0,,,,,,
2020/03/23,Italy,59138,5476,Local transmission,0,,,,,,
2020/03/23,Spain,28572,1720,Local transmission,0,,,,,,
2020/03/23,Germany,24774,94,Local transmission,0,,,,,,
2020/03/23,France,15821,674,Local transmission,0,,,,,,
2020/03/23,Switzerland,6971,60,Local transmission,0,,,,,,
2020/03/23,The United Kingdom,5687,281,Local transmission,0,,,,,,
2020/03/23,Netherlands,4204,179,Local transmission,0,,,,,,
2020/03/23,Austria,3631,16,Local transmission,0,,,,,,
2020/03/23,Belgium,3401,75,Local transmission,0,,,,,,
2020/03/23,Norway,2132,7,Local transmission,0,,,,,,
2020/03/23,Sweden,1906,21,Local transmission,0,,,,,,
2020/03/23,Portugal,1600,14,Local transmission,0,,,,,,
2020/03/23,Denmark,1395,13,Local transmission,0,,,,,,
2020/03/23,Turkey,1236,30,Local transmission,0,,,,,,
2020/03/23,Czechia,1165,1,Local transmission,0,,,,,,
2020/03/23,Israel,1071,1,Local transmission,0,,,,,,
2020/03/23,Ireland,906,4,Local transmission,0,,,,,,
2020/03/23,Luxembourg,798,8,Local transmission,0,,,,,,
2020/03/23,Poland,634,7,Local transmission,0,,,,,,
2020/03/23,Finland,626,1,Local transmission,0,,,,,,
2020/03/23,Greece,624,15,Local transmission,0,,,,,,
2020/03/23,Iceland,568,1,Local transmission,0,,,,,,
2020/03/23,Russian Federation,438,0,Local transmission,0,,,,,,
2020/03/23,Romania,433,2,Local transmission,0,,,,,,
2020/03/23,Slovenia,414,1,Local transmission,0,,,,,,
2020/03/23,Estonia,326,0,Local transmission,0,,,,,,
2020/03/23,Croatia,235,0,Local transmission,0,,,,,,
2020/03/23,Serbia,188,0,Local transmission,0,,,,,,
2020/03/23,Armenia,190,0,Local transmission,0,,,,,,
2020/03/23,Bulgaria,185,3,Local transmission,0,,,,,,
2020/03/23,Slovakia,185,0,Local transmission,0,,,,,,
2020/03/23,Hungary,167,7,Local transmission,0,,,,,,
2020/03/23,San Marino,151,20,Local transmission,2,,,,,,
2020/03/23,Lithuania,143,1,Local transmission,0,,,,,,
2020/03/23,Latvia,139,0,Local transmission,0,,,,,,
2020/03/23,Bosnia and Herzegovina,125,1,Local transmission,0,,,,,,
2020/03/23,North Macedonia,114,1,Local transmission,0,,,,,,
2020/03/23,Andorra,113,0,Local transmission,0,,,,,,
2020/03/23,Cyprus,95,0,Local transmission,0,,,,,,
2020/03/23,Republic of Moldova,94,1,Local transmission,0,,,,,,
2020/03/23,Malta,90,0,Local transmission,0,,,,,,
2020/03/23,Albania,89,2,Local transmission,0,,,,,,
2020/03/23,Belarus,76,0,Local transmission,1,,,,,,
2020/03/23,Azerbaijan,65,1,Local transmission,0,,,,,,
2020/03/23,Kazakhstan,60,0,Imported cases only,0,,,,,,
2020/03/23,Georgia,54,0,Local transmission,0,,,,,,
2020/03/23,Ukraine,47,3,Local transmission,1,,,,,,
2020/03/23,Liechtenstein,46,0,Imported cases only,0,,,,,,
2020/03/23,Uzbekistan,46,0,Local transmission,0,,,,,,
2020/03/23,Monaco,23,0,Local transmission,0,,,,,,
2020/03/23,Montenegro,21,0,Imported cases only,0,,,,,,
2020/03/23,Kyrgyzstan,14,0,Imported cases only,1,,,,,,
2020/03/23,Holy See,1,0,Under investigation,16,,,,,,
2020/03/23,Faroe Islands,115,0,Local transmission,0,,,,,,
2020/03/23,Kosovo[1],31,1,Local transmission,0,,,,,,
2020/03/23,Guernsey,17,0,Imported cases only,0,,,,,,
2020/03/23,Gibraltar,15,0,Under investigation,0,,,,,,
2020/03/23,Jersey,15,0,Imported cases only,0,,,,,,
2020/03/23,Greenland,2,0,Under investigation,4,,,,,,
2020/03/23,Isle of Man,2,0,Imported cases only,1,,,,,,
2020/03/23,Thailand,721,1,Local transmission,0,,,,,,
2020/03/23,Indonesia,514,48,Local transmission,0,,,,,,
2020/03/23,India,415,7,Local transmission,0,,,,,,
2020/03/23,Sri Lanka,82,0,Local transmission,0,,,,,,
2020/03/23,Bangladesh,27,2,Local transmission,0,,,,,,
